Frame,Contour ID 1,Contour ID 2,X,Y
3,14048,5279,152,20
3,14048,14046,152,20
3,14056,10625,73,153
3,14056,14054,73,153
3,14068,6946,199,99
3,14068,14065,199,99
3,14072,10998,65,103
3,14072,14070,65,103
3,14083,4785,211,129
3,14083,14081,211,129
3,14111,10169,158,114
3,14111,14108,158,114
3,14111,13501,158,114
3,14111,13503,158,114
3,14133,4913,90,47
3,14133,14130,90,47
3,14133,13169,85,39
3,14133,13170,85,39
3,14139,2154,97,158
3,14139,14137,97,158
3,14139,13697,79,156
3,14139,13699,79,156
3,14139,15240,79,156
3,14159,14157,43,68
3,14159,15620,43,68
3,14168,5793,50,109
3,14168,14167,50,109
3,14184,11011,36,47
3,14184,14182,36,47
3,14199,5541,106,21
3,14199,14197,106,21
3,14199,14188,106,20
3,14199,14191,106,20
3,14221,10941,106,65
3,14221,14218,106,65
3,14224,10310,34,28
3,14224,14223,34,28
3,1186,14174,42,39
3,1186,14177,42,39
3,14245,11312,164,14
3,14245,14242,164,14
3,14252,4729,142,217
3,14252,14251,142,217
3,14252,13838,129,215
3,14252,13841,129,215
3,14264,2699,57,96
3,14264,14261,57,96
3,14272,11269,210,14
3,14272,14269,210,14
3,14284,11131,75,34
3,14284,14282,75,34
3,14284,13171,79,35
3,14284,13172,79,35
3,14297,5920,180,133
3,14297,14296,180,133
3,14305,17297,110,176
3,14305,14304,110,176
3,14310,14309,124,110
3,14310,14792,124,110
3,14310,13517,124,109
3,1232,13990,75,15
3,1232,13993,75,15
3,14315,5477,79,221
3,14315,14312,79,221
3,14323,4945,121,167
3,14323,14321,121,167
3,1235,13164,90,29
3,1235,13165,90,29
3,14345,10661,108,28
3,14345,14342,108,28
3,14345,14114,107,28
3,14345,14116,107,28
3,14360,3538,97,137
3,14360,14357,97,137
3,14360,13896,95,126
3,14360,13899,95,126
3,14365,5325,140,180
3,14365,14361,140,180
3,14375,5343,80,29
3,14375,14372,80,29
3,14375,13682,80,28
3,1253,13052,39,25
3,1253,13054,39,25
3,14381,5263,52,122
3,14381,5717,52,122
3,14381,14379,52,122
3,14387,15575,106,78
3,14387,14383,106,78
3,14387,14208,100,72
3,14387,14212,100,72
3,14394,6867,62,211
3,14394,14391,62,211
3,14394,12915,62,212
3,14394,12917,62,212
3,14405,11347,36,13
3,14405,14403,36,13
3,14413,5570,40,14
3,14413,14411,40,14
3,14413,13396,36,21
3,14413,13397,36,21
3,14421,10014,48,132
3,14421,14417,48,132
3,14425,10131,68,183
3,14425,14422,68,183
3,14425,13927,67,182
3,14431,5479,77,167
3,14431,14429,77,167
3,14437,11397,116,206
3,14437,14435,116,206
3,14446,11398,217,136
3,14446,14443,217,136
3,1274,13000,76,180
3,1274,13002,76,180
3,14455,15704,214,91
3,14455,14453,214,91
3,14455,13671,210,94
3,14455,13672,210,94
3,14461,5739,71,103
3,14461,10285,71,103
3,14461,14458,71,103
3,14472,5341,100,189
3,14472,5792,100,189
3,14472,14469,100,189
3,14491,16931,114,51
3,14491,14487,114,51
3,14491,14215,100,66
3,14491,14218,100,66
3,14505,7104,86,17
3,14505,14502,86,17
3,14505,13525,86,15
3,14505,13526,86,15
3,14509,7004,68,151
3,14509,7075,68,151
3,14509,14506,68,151
3,14515,15279,110,184
3,14515,14512,110,184
3,14515,13136,107,185
3,14515,13137,107,185
3,14522,9874,117,187
3,14522,10400,117,187
3,14522,14520,117,187
3,14522,13150,116,183
3,14522,13151,116,183
3,14530,5450,119,199
3,14530,14528,119,199
3,14546,5365,86,82
3,14546,14543,86,82
3,14552,8927,57,126
3,14552,14549,57,126
3,14572,9952,205,128
3,14572,14570,205,128
3,14572,15259,204,129
3,14572,15260,204,129
3,14580,1454,107,160
3,14580,14578,107,160
3,14580,13101,106,159
3,14580,13104,106,159
3,14587,10951,58,148
3,14587,14584,58,148
3,14606,14604,73,68
3,14606,15053,73,68
3,14606,13024,70,65
3,14606,13026,70,65
3,14613,8870,112,163
3,14613,14611,112,163
3,14613,13086,112,164
3,14613,13087,112,164
3,1336,12939,55,171
3,1336,12942,55,171
3,1336,13266,56,170
3,1336,13268,56,170
3,1340,13766,46,62
3,14621,5271,82,12
3,14621,14618,82,12
3,14621,13996,79,12
3,14621,13998,79,12
3,14637,14634,111,17
3,14637,14658,111,17
3,14637,14629,112,18
3,14637,14630,112,18
3,14650,14648,41,1
3,14650,15684,41,1
3,14655,5832,63,112
3,14655,5853,63,112
3,14655,14653,63,112
3,14668,11378,102,16
3,14668,14666,102,16
3,14675,11206,78,214
3,14675,14673,78,214
3,14680,2818,66,18
3,14680,14678,66,18
3,14680,13355,66,18
3,14680,13362,66,18
3,14687,7130,216,72
3,14687,14685,216,72
3,14696,13944,73,128
3,14696,14693,73,128
3,14696,13436,72,129
3,14696,13438,72,129
3,1376,13134,107,208
3,1376,13135,107,208
3,1383,13472,84,112
3,1383,13474,84,112
3,1383,14690,79,123
3,1383,14693,79,123
3,1389,13366,58,20
3,1389,13368,58,20
3,1389,13044,54,25
3,1389,13046,54,25
3,14710,10969,172,221
3,14710,14709,172,221
3,14717,5073,199,0
3,14717,14714,199,0
3,1399,13318,43,164
3,1399,13321,43,164
3,1399,13782,43,161
3,14727,13143,124,177
3,14727,14724,124,177
3,14727,13143,123,177
3,14727,13144,123,177
3,14739,10111,165,0
3,14739,14736,165,0
3,14744,10341,122,220
3,14744,14742,122,220
3,14754,14810,106,214
3,14754,14752,106,214
3,14754,13132,105,213
3,14754,13133,105,213
3,14764,11288,112,167
3,14764,14760,112,167
3,14764,13089,111,165
3,14764,13090,111,165
3,14790,5453,192,134
3,14790,14788,192,134
3,14790,13655,191,135
3,14790,13656,191,135
3,14804,11350,100,105
3,14804,14801,100,105
3,14810,10757,107,213
3,14810,14809,107,213
3,14810,14752,106,214
3,14816,10804,91,67
3,14816,11015,91,67
3,14816,14813,91,67
3,14816,14590,87,73
3,14816,14592,87,73
3,1433,13165,88,29
3,1433,13166,88,29
3,1433,13808,88,27
3,1434,14646,41,3
3,1434,14648,41,3
3,1436,14658,109,16
3,1436,14660,109,16
3,14835,11073,207,98
3,14835,14831,207,98
3,14840,17254,134,156
3,14840,10127,134,156
3,14840,14837,134,156
3,14840,13280,128,155
3,14840,13282,128,155
3,1454,14578,107,160
3,14849,7160,88,135
3,14849,14847,88,135
3,14854,5169,81,181
3,14854,14853,81,181
3,1461,13499,158,112
3,1461,13501,158,112
3,1461,13504,155,113
3,1461,13505,155,113
3,14863,17270,151,220
3,14863,14860,151,220
3,14869,5880,98,137
3,14869,14868,98,137
3,14887,11435,202,131
3,14887,14885,202,131
3,14896,14893,120,94
3,14896,13885,112,98
3,14896,13886,112,98
3,1472,14212,99,70
3,1472,14215,99,70
3,1472,14536,93,71
3,1472,14540,93,71
3,14910,10086,163,155
3,14910,11356,163,155
3,14910,14908,163,155
3,14915,15110,137,166
3,14915,14914,137,166
3,14915,13969,136,166
3,14915,13970,136,166
3,1480,13061,200,-5.512E-19
3,1480,13062,200,-5.512E-19
3,1480,13062,200,-1.158E-18
3,1480,13063,200,-1.158E-18
3,14921,15463,92,21
3,14921,14918,92,21
3,14921,13521,92,19
3,14921,13522,92,19
3,14948,10463,157,42
3,14948,14946,157,42
3,14960,5906,173,135
3,14960,14956,173,135
3,14960,14086,171,133
3,14960,14088,171,133
3,14980,11321,208,190
3,14980,14977,208,190
3,14990,6872,33,15
3,14990,14987,33,15
3,15011,2922,180,210
3,15011,15008,180,210
3,15011,14699,179,211
3,15011,14702,179,211
3,15017,15013,55,35
3,15017,15725,55,35
3,15046,11266,128,87
3,15046,15043,128,87
3,15050,8864,100,193
3,15050,15047,100,193
3,15058,6853,70,69
3,15058,15055,70,69
3,15063,11048,129,219
3,15063,15060,129,219
3,15063,13841,127,217
3,15063,13843,127,217
3,15082,2910,187,137
3,15082,15080,187,137
3,15082,13658,188,134
3,15082,13660,188,134
3,2154,13104,99,162
3,2154,13106,99,162
3,2154,14137,97,158
3,15090,8867,49,75
3,15090,15087,49,75
3,15090,14152,47,67
3,15090,14157,47,67
3,15110,13541,138,166
3,15110,15106,138,166
3,15110,14914,137,166
3,15137,7006,184,145
3,15137,10477,184,145
3,15137,15134,184,145
3,15147,9844,129,212
3,15147,15144,129,212
3,2374,2767,82,178
3,2374,13220,82,178
3,15164,15583,170,107
3,15164,15160,170,107
3,15172,16922,129,86
3,15172,15167,129,86
3,15179,3006,154,167
3,15179,8874,154,167
3,15179,15176,154,167
3,15179,13541,152,168
3,15179,13547,152,168
3,15190,11239,52,90
3,15190,15188,52,90
3,15198,10647,80,37
3,15198,15196,80,37
3,15198,13170,81,36
3,15198,13171,81,36
3,2396,14119,99,33
3,2396,14123,99,33
3,15208,17342,164,166
3,15208,15206,164,166
3,15215,5167,117,201
3,15215,15213,117,201
3,15231,10826,172,147
3,15231,15230,172,147
3,15231,15127,173,138
3,15231,15130,173,138
3,15236,10617,51,12
3,15236,15234,51,12
3,15236,14640,44,8
3,15236,14643,44,8
3,15242,10892,78,156
3,15242,15240,78,156
3,15254,10599,201,115
3,15254,15252,201,115
3,15262,17250,203,129
3,15262,15260,203,129
3,15262,14769,202,130
3,15262,14772,202,130
3,15273,9961,112,193
3,15273,11008,112,193
3,15273,15271,112,193
3,2426,13806,90,28
3,2426,13808,90,28
3,15279,10291,110,185
3,15279,15277,110,185
3,15279,14512,110,184
3,15283,8961,67,108
3,15283,10232,67,108
3,15283,15281,67,108
3,15283,13193,66,108
3,15283,13194,66,108
3,15286,10858,59,17
3,15286,15285,59,17
3,15286,13035,56,15
3,15304,3491,152,78
3,15304,15302,152,78
3,2459,13075,122,166
3,2459,13077,122,166
3,15311,15309,196,134
3,15311,15331,196,134
3,15311,14777,199,129
3,15311,14780,199,129
3,2470,13476,79,111
3,2470,13479,79,111
3,15316,16806,131,143
3,15316,15313,131,143
3,15316,13284,125,141
3,15316,13286,125,141
3,15323,7043,117,203
3,15323,15322,117,203
3,2474,13184,79,28
3,2474,13185,79,28
3,15329,2591,84,65
3,15329,15327,84,65
3,15337,4767,193,136
3,15337,15335,193,136
3,15337,13654,191,135
3,15337,13655,191,135
3,2484,12994,74,169
3,2484,12996,74,169
3,15343,10034,36,12
3,15343,15341,36,12
3,15343,14401,36,13
3,15343,14403,36,13
3,15349,5900,186,212
3,15349,15347,186,212
3,15349,15003,184,205
3,15349,15006,184,205
3,15371,2903,208,119
3,15371,15369,208,119
3,15371,14567,205,128
3,15371,14569,205,128
3,15375,11422,155,100
3,15375,15373,155,100
3,15375,13511,144,107
3,15375,13514,144,107
3,2517,15384,186,154
3,2517,15386,186,154
3,2517,15130,183,145
3,2517,15132,183,145
3,15388,5949,183,155
3,15388,15386,183,155
3,15388,15227,173,149
3,15388,15230,173,149
3,15395,11416,119,166
3,15395,15393,119,166
3,15395,13084,115,164
3,15395,13086,115,164
3,15406,10532,217,136
3,15406,15404,217,136
3,2541,2587,62,103
3,2541,13483,62,103
3,2541,14258,61,100
3,2541,14261,61,100
3,15410,10287,169,170
3,15410,15408,169,170
3,15415,10550,80,109
3,15415,11104,80,109
3,15415,15413,80,109
3,15415,13479,78,110
3,15415,13480,78,110
3,15419,5192,220,117
3,15419,5411,220,117
3,15419,15417,220,117
3,15425,5391,116,189
3,15425,15423,116,189
3,15431,9835,205,25
3,15431,15429,205,25
3,15437,5803,181,10
3,15437,15435,181,10
3,15437,14731,169,6
3,15437,14734,169,6
3,15442,5288,43,24
3,15442,15440,43,24
3,15442,13214,42,24
3,15442,13216,42,24
3,15446,5701,136,165
3,15446,15444,136,165
3,15451,10322,189,16
3,15451,15448,189,16
3,15451,15589,187,15
3,15451,15591,187,15
3,15456,5629,131,17
3,15456,5782,131,17
3,15456,15455,131,17
3,15463,10176,92,21
3,15463,15460,92,21
3,15463,14918,92,21
3,2581,13034,57,9
3,2581,13035,57,9
3,15471,8918,131,209
3,15471,15470,131,209
3,15476,8860,134,106
3,15476,15474,134,106
3,15480,16934,106,214
3,15480,15477,106,214
3,15480,14749,106,214
3,15480,14752,106,214
3,15487,11363,153,202
3,15487,15485,153,202
3,15487,13820,151,201
3,15487,13823,151,201
3,2587,13483,62,103
3,2591,14592,84,72
3,2591,14594,84,72
3,2591,15327,84,65
3,2593,14017,86,199
3,2593,14020,86,199
3,2593,13252,83,199
3,2593,13254,83,199
3,15497,3056,164,219
3,15497,15495,164,219
3,15502,11223,158,138
3,15502,15500,158,138
3,15502,10753,163,123
3,15502,14092,163,123
3,15502,14095,163,123
3,2604,14871,204,131
3,2604,14874,204,131
3,2604,5308,204,131
3,2604,14874,204,131
3,2604,14876,204,131
3,15511,5551,101,139
3,15511,15509,101,139
3,15511,14864,98,138
3,15511,14865,98,138
3,15516,11399,196,214
3,15516,15514,196,214
3,15533,11201,197,58
3,15533,15530,197,58
3,2620,13556,139,183
3,2620,13557,139,183
3,15542,11396,166,214
3,15542,15539,166,214
3,15547,3010,163,168
3,15547,15544,163,168
3,15547,13312,161,169
3,15547,13314,161,169
3,15569,10966,183,90
3,15569,15567,183,90
3,15575,5600,112,76
3,15575,15573,112,76
3,15575,14383,106,78
3,2664,13440,65,125
3,2664,13442,65,125
3,15579,11390,79,73
3,15579,15577,79,73
3,15583,10949,169,108
3,15583,15580,169,108
3,15583,15160,170,107
3,15593,17105,176,18
3,15593,15592,176,18
3,15593,14232,174,17
3,15593,14234,174,17
3,15601,11220,81,55
3,15601,15600,81,55
3,15606,11029,60,194
3,15606,15605,60,194
3,2699,14261,57,96
3,2699,15184,56,93
3,2699,15187,56,93
3,15609,9951,190,9
3,15609,15607,190,9
3,15619,11184,146,189
3,15619,15617,146,189
3,2711,13276,129,160
3,2711,13278,129,160
3,15623,10585,42,67
3,15623,15622,42,67
3,15629,10651,54,184
3,15629,15627,54,184
3,15632,4997,118,20
3,15632,15630,118,20
3,2721,13145,114,175
3,2721,13146,114,175
3,2721,13147,113,176
3,2721,13148,113,176
3,2730,15299,155,80
3,2730,15302,155,80
3,15635,11238,78,214
3,15635,15634,78,214
3,15635,13950,76,215
3,15642,5339,150,30
3,15642,15640,150,30
3,15644,5744,35,38
3,15644,15643,35,38
3,15644,13330,35,38
3,15644,13331,35,38
3,15647,5286,134,183
3,15647,5766,134,183
3,15647,15646,134,183
3,15650,11306,174,171
3,15650,15649,174,171
3,15657,11364,164,21
3,15657,15656,164,21
3,15660,8871,167,15
3,15660,15659,167,15
3,15666,4744,199,78
3,15666,15664,199,78
3,15666,15556,193,80
3,15666,15561,193,80
3,2767,13121,82,180
3,2767,13122,82,180
3,2767,13220,82,178
3,2769,14876,204,131
3,2769,14878,204,131
3,2769,15257,204,129
3,2769,15259,204,129
3,15674,10542,195,111
3,15674,15673,195,111
3,15677,11056,119,199
3,15677,15676,119,199
3,15682,10986,87,107
3,15682,15680,87,107
3,2785,13757,43,153
3,2785,13759,43,153
3,15685,3523,38,1
3,15685,15684,38,1
3,2800,13278,129,157
3,2800,13280,129,157
3,2807,14663,103,16
3,2807,14666,103,16
3,15689,9860,172,170
3,15689,15688,172,170
3,15691,11353,139,210
3,15691,15690,139,210
3,15691,13829,140,208
3,15691,13830,140,208
3,15693,4797,210,220
3,15693,10601,210,220
3,15693,15692,210,220
3,15695,5272,55,164
3,15695,15694,55,164
3,15695,6926,55,164
3,15695,13418,55,164
3,15695,13419,55,164
3,15700,5363,103,12
3,15700,15698,103,12
3,2818,14678,66,18
3,2818,13981,66,17
3,2818,13984,66,17
3,2820,13534,60,131
3,2820,13536,60,131
3,2820,13203,59,131
3,2820,13205,59,131
3,15702,11076,70,201
3,15702,15701,70,201
3,15702,13408,69,201
3,15702,13410,69,201
3,15704,10773,216,90
3,15704,15703,216,90
3,15704,14453,214,91
3,15707,11247,155,52
3,15707,15705,155,52
3,15711,5861,202,113
3,15711,15710,202,113
3,15711,15249,202,114
3,15711,15251,202,114
3,2844,13364,64,18
3,2844,13366,64,18
3,15718,11414,156,2
3,15718,15716,156,2
3,15724,10682,117,82
3,15724,11415,117,82
3,15724,15722,117,82
3,15727,9907,55,36
3,15727,15725,55,36
3,15727,10886,55,36
3,2866,17407,179,23
3,2868,16832,220,132
3,2876,5009,107,6
3,2881,13139,95,179
3,2881,13140,95,179
3,2881,13066,94,178
3,2881,13069,94,178
3,2888,15154,182,108
3,2888,15157,182,108
3,2891,10806,76,17
3,2903,15369,208,119
3,2903,5346,195,114
3,2905,15000,186,203
3,2905,15003,186,203
3,2907,11235,96,123
3,2910,15080,187,137
3,2910,5576,184,134
3,2918,15157,180,107
3,2918,15160,180,107
3,2918,10282,185,102
3,2920,14630,111,18
3,2920,14634,111,18
3,2920,11294,109,17
3,2922,15008,180,210
3,2923,12908,68,215
3,2923,12909,68,215
3,2923,11000,67,215
3,2930,15046,128,87
3,2931,4947,193,111
3,2933,5244,69,185
3,2933,13015,69,185
3,2933,13018,69,185
3,2933,6863,69,185
3,2933,13018,69,185
3,2934,14440,217,136
3,2934,14442,217,136
3,2934,5249,217,136
3,2934,14442,217,136
3,2934,14443,217,136
3,2937,14601,73,68
3,2937,14603,73,68
3,2937,11362,73,69
3,2939,11083,98,151
3,2941,14234,172,16
3,2941,14237,172,16
3,2955,11062,170,201
3,2958,14971,210,213
3,2958,14973,210,213
3,2958,11394,208,212
3,2976,17033,193,41
3,2984,14020,90,202
3,2984,14023,90,202
3,2984,17222,88,206
3,2992,11361,154,208
3,2999,11414,157,2
3,2999,15713,157,2
3,2999,15716,157,2
3,3006,8874,154,167
3,3006,15176,154,167
3,3006,15100,151,165
3,3006,15104,151,165
3,3008,14824,189,100
3,3008,14826,189,100
3,3010,15204,164,167
3,3010,15206,164,167
3,3010,15544,163,168
3,3011,15040,127,85
3,3011,15043,127,85
3,3011,10814,126,85
3,3012,13962,136,165
3,3012,13965,136,165
3,3012,15444,136,165
3,3013,5837,77,167
3,3013,14426,77,167
3,3013,14429,77,167
3,3018,13414,68,205
3,3024,13494,168,107
3,3024,13497,168,107
3,3024,10040,167,102
3,3026,16990,200,134
3,3029,5720,36,28
3,3033,16992,208,75
3,3034,11340,56,185
3,3049,5851,196,154
3,3050,15211,118,200
3,3050,15213,118,200
3,3054,15611,151,191
3,3054,15612,151,191
3,3054,10819,145,185
3,3056,15495,164,219
3,3056,3492,162,220
3,3057,13292,119,127
3,3057,13294,119,127
3,3058,14205,90,79
3,3058,14206,90,79
3,3058,5799,89,79
3,3061,13274,129,160
3,3061,13276,129,160
3,3061,7066,128,161
3,3064,14720,125,177
3,3064,14724,125,177
3,3064,10452,125,176
3,3069,13998,80,7
3,3069,14001,80,7
3,3071,14973,214,199
3,3071,14977,214,199
3,3071,10646,214,189
3,3076,13026,63,58
3,3076,10093,60,54
3,3080,5898,175,222
3,3082,15291,167,82
3,3082,15293,167,82
3,3082,10456,166,85
3,3491,14927,161,65
3,3491,14930,161,65
3,3491,15302,152,78
3,3495,15636,160,36
3,3495,15638,160,36
3,3497,13871,174,170
3,3497,13873,174,170
3,3497,6839,174,170
3,3506,14783,195,129
3,3506,14786,195,129
3,3509,10345,132,147
3,3514,10368,159,78
3,3519,15398,217,135
3,3519,15400,217,135
3,3519,14077,214,132
3,3519,14078,214,132
3,3523,15684,38,1
3,3530,6981,172,65
3,3531,13741,121,22
3,3531,13744,121,22
3,3535,10863,156,194
3,3538,14357,97,137
3,3538,11426,97,138
3,3540,7140,221,132
3,3541,15403,218,135
3,3541,15404,218,135
3,3542,15308,197,135
3,3542,15309,197,135
3,3542,5049,197,135
3,3544,7138,65,30
3,4061,10269,184,145
3,4218,13813,60,212
3,4218,13816,60,212
3,4729,14251,142,217
3,4729,17312,141,219
3,4729,11237,141,219
3,4731,14202,90,79
3,4731,14205,90,79
3,4733,14557,207,131
3,4733,14560,207,131
3,4738,15363,215,114
3,4738,15364,215,114
3,4744,15664,199,78
3,4744,15521,200,71
3,4744,15524,200,71
3,4747,13328,35,38
3,4747,13330,35,38
3,4747,10343,35,38
3,4757,6998,120,36
3,4762,13724,141,22
3,4762,13727,141,22
3,4762,11203,141,22
3,4764,14088,167,127
3,4764,14092,167,127
3,4767,15335,193,136
3,4767,11410,192,138
3,4769,10830,57,145
3,4769,12889,57,145
3,4769,12891,57,145
3,4769,10218,57,145
3,4771,12931,46,151
3,4771,12933,46,151
3,4773,5175,116,164
3,4775,13873,174,170
3,4775,13875,174,170
3,4775,7190,174,170
3,4780,14702,177,213
3,4780,14703,177,213
3,4782,10718,54,189
3,4783,10172,200,129
3,4785,14081,211,129
3,4785,5495,211,130
3,4788,15295,160,81
3,4788,15297,160,81
3,4792,11123,179,131
3,4797,10601,210,220
3,4797,15692,210,220
3,4797,10601,210,220
3,4813,15550,183,75
3,4813,15556,183,75
3,4813,11052,187,62
3,4817,13984,69,18
3,4817,13986,69,18
3,4865,5712,186,43
3,4867,11168,120,201
3,4875,13656,190,135
3,4875,13658,190,135
3,4875,15079,187,137
3,4875,15080,187,137
3,4882,15524,200,70
3,4882,15526,200,70
3,4886,10841,133,89
3,4887,14524,120,199
3,4887,14526,120,199
3,4887,16916,119,199
3,4891,10920,115,57
3,4897,9846,106,214
3,4907,11357,151,160
3,4913,15596,89,49
3,4913,15598,89,49
3,4913,14130,90,47
3,4930,10348,146,10
3,4931,13205,55,130
3,4931,13208,55,130
3,4931,5087,54,130
3,4932,15222,171,153
3,4932,15227,171,153
3,4933,5938,63,31
3,4933,6807,63,31
3,4934,12960,46,184
3,4934,12962,46,184
3,4936,13349,73,20
3,4936,13351,73,20
3,4936,13986,74,18
3,4936,13988,74,18
3,4940,13168,86,36
3,4940,13169,86,36
3,4943,11326,118,201
3,4945,14321,121,167
3,4945,9903,121,166
3,4945,14317,121,166
3,4945,14319,121,166
3,4950,11434,144,182
3,4951,10331,213,16
3,4958,15037,127,81
3,4958,15040,127,81
3,4958,15720,125,80
3,4958,15722,125,80
3,4962,14326,122,34
3,4962,14328,122,34
3,4962,10465,122,34
3,4970,11365,210,133
3,4973,13390,38,21
3,4973,13392,38,21
3,4982,14185,105,20
3,4982,14188,105,20
3,4982,14660,103,16
3,4982,14663,103,16
3,4996,17287,193,152
3,4997,15630,118,20
3,4997,14625,117,20
3,4997,14629,117,20
3,4999,15247,204,114
3,4999,15249,204,114
3,4999,5415,203,113
3,5008,10082,154,20
3,5012,14774,201,130
3,5012,14777,201,130
3,5012,17089,200,133
3,5036,5566,210,62
3,5039,13144,117,175
3,5039,13145,117,175
3,5047,15421,117,189
3,5047,15423,117,189
3,5047,8913,117,189
3,5049,6933,196,136
3,5051,14319,121,166
3,5051,14321,121,166
3,5052,13112,79,85
3,5052,13113,79,85
3,5052,7171,79,84
3,5056,7079,222,109
3,5059,13191,66,108
3,5059,13193,66,108
3,5059,13194,66,109
3,5059,13196,66,109
3,5071,17392,177,128
3,5072,10705,80,111
3,5073,14714,199,0
3,5077,15333,195,135
3,5077,15335,195,135
3,5077,14786,193,133
3,5077,14788,193,133
3,5081,13087,111,165
3,5081,13089,111,165
3,5081,1454,110,165
3,5084,14569,205,128
3,5084,14570,205,128
3,5098,10438,212,124
3,5102,13316,155,168
3,5104,14496,84,18
3,5104,14499,84,18
3,5104,13527,83,17
3,5105,5752,68,132
3,5105,13880,68,132
3,5109,5275,181,11
3,5109,5803,181,11
3,5110,5716,121,22
3,5110,13744,121,22
3,5158,11172,194,42
3,5162,17190,217,19
3,5167,15213,117,201
3,5167,11406,116,200
3,5168,13167,86,35
3,5168,13168,86,35
3,5169,14853,81,181
3,5169,5580,81,182
3,5170,11018,143,69
3,5170,11134,143,69
3,5171,13368,57,19
3,5171,13370,57,19
3,5173,5736,58,83
3,5173,13118,58,83
3,5173,17246,58,83
3,5175,13080,116,164
3,5175,13082,116,164
3,5176,13133,106,209
3,5176,13134,106,209
3,5176,11420,106,209
3,5188,15073,188,142
3,5188,15076,188,142
3,5189,14844,90,134
3,5189,14847,90,134
3,5190,13314,157,169
3,5190,13316,157,169
3,5192,5411,220,117
3,5192,15417,220,117
3,5192,17162,220,117
3,5192,10535,220,117
3,5193,10305,61,104
3,5225,13547,153,170
3,5225,13549,153,170
3,5225,5245,154,168
3,5225,15174,154,168
3,5225,15175,154,168
3,5227,12966,52,188
3,5227,12968,52,188
3,5230,7169,214,17
3,5232,15697,104,12
3,5232,15698,104,12
3,5234,14396,37,15
3,5234,14398,37,15
3,5237,13173,67,27
3,5237,13174,67,27
3,5244,13015,69,185
3,5244,13018,69,185
3,5245,15174,154,168
3,5245,15175,154,168
3,5247,5620,92,180
3,5247,13140,92,180
3,5247,13141,92,180
3,5248,13304,169,170
3,5248,13307,169,170
3,5248,15410,169,170
3,5249,14442,217,136
3,5249,14443,217,136
3,5261,13054,36,28
3,5261,13056,36,28
3,5261,13056,36,28
3,5261,13057,36,28
3,5262,15118,171,134
3,5262,15120,171,134
3,5263,5717,52,122
3,5263,14379,52,122
3,5264,5375,201,133
3,5268,14044,153,21
3,5268,14046,153,21
3,5268,10354,153,21
3,5271,14618,82,12
3,5272,15694,55,164
3,5275,5803,181,11
3,5279,14046,152,20
3,5279,13710,150,21
3,5279,13713,150,21
3,5282,11430,193,23
3,5286,5766,134,183
3,5286,15646,134,183
3,5287,15331,195,135
3,5287,15333,195,135
3,5288,15440,43,24
3,5301,16687,178,22
3,5306,10262,182,14
3,5307,12925,48,151
3,5307,12927,48,151
3,5307,10834,48,151
3,5308,14874,204,131
3,5308,14876,204,131
3,5322,8663,214,13
3,5325,13553,140,180
3,5325,13555,140,180
3,5325,14361,140,180
3,5328,13294,118,126
3,5328,13295,118,126
3,5339,15640,150,30
3,5339,10217,150,30
3,5340,13861,67,169
3,5340,13864,67,169
3,5340,10990,67,169
3,5341,5792,100,189
3,5341,14469,100,189
3,5341,10708,100,189
3,5343,14372,80,29
3,5346,2931,194,112
3,5350,6915,158,35
3,5352,14729,169,7
3,5352,14731,169,7
3,5361,14964,222,221
3,5361,14966,222,221
3,5361,11367,218,220
3,5363,15698,103,12
3,5365,14543,86,82
3,5367,7115,182,158
3,5375,14883,203,131
3,5375,14885,203,131
3,5391,15423,116,189
3,5410,10867,124,55
3,5411,15417,220,117
3,5411,10466,219,117
3,5411,11329,219,117
3,5412,14328,122,34
3,5412,14331,122,34
3,5413,13816,60,212
3,5415,15708,202,112
3,5415,15709,202,112
3,5437,15006,184,205
3,5437,15008,184,205
3,5450,14528,119,199
3,5451,14464,104,195
3,5451,14467,104,195
3,5452,13321,42,165
3,5453,14788,192,134
3,5454,11336,203,132
3,5463,15140,129,212
3,5463,15144,129,212
3,5465,13450,93,175
3,5465,13451,93,175
3,5469,14051,73,153
3,5469,14054,73,153
3,5469,11060,73,153
3,5472,13152,129,180
3,5472,13153,129,180
3,5475,13672,209,95
3,5475,13674,209,95
3,5477,14312,79,221
3,5477,11384,79,221
3,5479,14429,77,167
3,5486,13337,41,47
3,5486,13339,41,47
3,5488,5829,116,30
3,5488,10691,116,30
3,5488,14333,116,30
3,5488,14337,116,30
3,5491,5583,171,134
3,5501,13370,57,19
3,5522,10926,220,27
3,5537,14933,161,56
3,5537,14935,161,56
3,5541,14197,106,21
3,5541,9867,106,21
3,5544,13190,65,106
3,5544,13191,65,106
3,5550,13047,47,27
3,5550,13049,47,27
3,5551,15509,101,139
3,5552,14306,127,119
3,5552,14307,127,119
3,5554,13392,37,21
3,5554,13394,37,21
3,5554,13394,36,21
3,5554,13396,36,21
3,5555,14598,73,68
3,5555,14601,73,68
3,5555,2937,73,68
3,5555,14601,73,68
3,5555,14603,73,68
3,5567,13002,77,181
3,5567,13004,77,181
3,5568,13124,85,165
3,5568,13125,85,165
3,5568,11299,85,165
3,5570,14411,40,14
3,5572,17395,203,8
3,5576,14291,182,134
3,5576,14293,182,134
3,5583,15123,172,135
3,5583,15125,172,135
3,5585,10305,61,104
3,5586,13424,57,153
