Frame,Contour ID,Length
2,5198,1.596
2,5200,0.303
2,5202,0.279
2,5205,0.469
2,5209,1.579
2,5211,0.344
2,5213,0.170
2,5219,0.349
2,5221,0.098
2,5222,0.166
2,5226,2.962
2,5228,1.321
2,5260,6.807
2,5273,0.182
2,5276,0.245
2,5278,0.287
2,5280,0.262
2,5281,0.444
2,5284,0.448
2,5285,0.126
2,5289,0.305
2,5292,0.647
2,5299,0.427
2,5300,0.096
2,5302,3.061
2,5303,0.278
2,5305,0.102
2,5330,5.119
2,5332,0.232
2,5334,1.431
2,5338,8.488
2,5342,1.333
2,5366,12.844
2,5369,0.762
2,5372,0.770
2,5374,0.098
2,5377,0.126
2,5379,0.242
2,5382,0.564
2,5384,0.344
2,5387,0.228
2,5389,0.227
2,5390,0.120
2,5394,0.102
2,5396,0.353
2,5402,1.538
2,5403,0.201
2,5405,2.004
2,5406,1.585
2,5408,0.321
2,5414,4.129
2,5422,0.112
2,5425,0.245
2,5428,1.154
2,5431,0.646
2,5438,0.344
2,5439,0.344
2,5440,0.161
2,5455,9.549
2,5458,0.678
2,5459,0.221
2,5461,0.231
2,5464,0.296
2,5467,0.118
2,5468,0.195
2,5471,0.156
2,5473,0.197
2,5474,0.429
2,5476,0.118
2,5478,0.599
2,5480,0.945
2,5481,0.362
2,5482,0.100
2,5483,0.098
2,5489,4.681
2,5494,0.348
2,5498,0.461
2,5499,0.187
2,5503,0.172
2,5504,0.515
2,5507,0.065
2,5517,6.325
2,5519,0.767
2,5524,1.255
2,5527,0.790
2,5528,0.179
2,5529,0.264
2,5530,0.216
2,5531,0.496
2,5532,0.333
2,5538,2.008
2,5540,0.293
2,5545,0.252
2,5547,0.570
2,5563,9.963
2,5565,0.331
2,5579,0.279
2,5581,0.104
2,5582,0.458
2,5584,0.293
2,5601,0.190
2,5605,0.508
2,5612,4.794
2,5613,0.479
2,5614,0.214
2,5619,2.800
2,5621,0.686
2,5622,0.276
2,5630,8.241
2,5632,0.195
2,5635,1.057
2,5636,0.094
2,5638,0.108
2,5639,0.205
2,5641,2.163
2,5642,0.597
2,5644,0.448
2,5646,0.667
2,5647,0.354
2,5652,1.512
2,5672,0.282
2,5673,0.219
2,5674,0.379
2,5675,0.523
2,5677,0.497
2,5678,0.082
2,5682,5.314
2,5686,1.233
2,5706,2.459
2,5734,9.896
2,5759,6.440
2,5760,0.252
2,5762,0.400
2,5774,3.748
2,5775,3.967
2,5776,0.329
2,5777,0.316
2,5779,0.131
2,5807,12.820
2,5809,0.307
2,5811,0.419
2,5827,9.231
2,5831,0.065
2,5835,0.362
2,5838,0.233
2,5841,1.164
2,5843,0.602
2,5844,0.284
2,5868,5.769
2,5870,0.105
2,5871,0.353
2,5873,0.319
2,5876,0.275
2,5877,0.365
2,5888,4.863
2,5892,0.738
2,5896,1.356
2,5897,0.181
2,5909,2.399
2,5912,0.527
2,5915,0.211
2,5916,2.444
2,5918,0.276
2,5924,5.464
2,5936,5.749
2,5939,0.196
2,5941,0.258
2,5950,0.108
2,5953,0.281
2,5963,1.018
2,6144,0.101
2,6283,0.120
2,6768,3.191
2,6771,0.101
2,6776,0.124
2,6779,0.326
2,6780,0.117
2,6782,0.156
2,6784,0.354
2,6786,0.486
2,6788,0.695
2,6789,0.324
2,6791,0.109
2,6792,0.218
2,6795,0.211
2,6796,0.439
2,6798,0.582
2,6799,1.010
2,6803,0.099
2,6808,0.170
2,6810,0.115
2,6815,2.594
2,6819,0.254
2,6822,1.000
2,6823,0.415
2,6828,0.093
2,6832,0.676
2,6835,0.087
2,6837,0.087
2,6841,0.127
2,6842,0.311
2,6845,0.129
2,6847,0.355
2,6855,0.849
2,6860,0.795
2,6862,0.649
2,6865,0.350
2,6868,0.216
2,6871,0.073
2,6874,1.042
2,6878,1.304
2,6879,0.421
2,6881,0.180
2,6882,0.328
2,6883,0.724
2,6884,0.237
2,6886,0.115
2,6888,0.189
2,6891,0.329
2,6896,0.181
2,6899,0.168
2,6900,0.400
2,6903,0.071
2,6921,5.894
2,6927,1.702
2,6931,0.243
2,6935,0.746
2,6937,0.436
2,6941,0.230
2,6993,14.300
2,6994,0.218
2,6995,0.099
2,6997,0.249
2,7000,0.292
2,7002,0.107
2,7005,0.234
2,7008,0.252
2,7015,0.898
2,7019,0.325
2,7024,0.545
2,7026,0.433
2,7029,0.332
2,7030,0.462
2,7032,0.467
2,7035,0.188
2,7037,0.248
2,7039,0.177
2,7042,0.180
2,7044,0.445
2,7046,0.530
2,7051,2.342
2,7052,0.176
2,7055,0.161
2,7077,4.691
2,7080,0.340
2,7083,0.084
2,7087,0.370
2,7091,0.295
2,7094,0.634
2,7128,2.837
2,7133,0.463
2,7135,0.364
2,7147,4.688
2,7148,0.085
2,7150,1.077
2,7152,0.283
2,7155,0.089
2,7158,0.255
2,7159,0.485
2,7161,0.202
2,7164,0.151
2,7167,0.174
2,7175,0.277
2,7177,0.166
2,7184,0.933
2,7188,0.426
2,7193,0.630
2,7196,0.222
2,7198,0.121
2,7201,0.326
2,7203,0.061
2,7206,0.146
2,7270,0.315
2,7681,0.530
2,8828,0.820
2,8832,0.525
2,8834,0.336
2,8836,0.192
2,8841,0.343
2,8849,0.696
2,8852,0.490
2,8859,2.446
2,8861,0.332
2,8863,0.131
2,8866,0.101
2,8872,0.176
2,8878,1.004
2,8893,0.249
2,8896,0.406
2,8898,0.381
2,8902,0.265
2,8911,1.748
2,8917,0.111
2,8920,0.287
2,8923,0.121
2,8928,0.344
2,8930,0.413
2,8934,0.250
2,8940,0.327
2,8943,0.144
2,8946,0.532
2,8950,0.114
2,8952,0.182
2,8954,0.345
2,8956,0.298
2,8983,6.592
2,8984,0.238
2,8987,0.363
2,8990,0.449
2,8993,0.551
2,9001,0.107
2,9006,0.209
2,9007,0.304
2,9009,0.383
2,9032,0.299
2,9160,0.244
2,9457,0.437
2,9596,0.401
2,9670,0.115
2,9821,0.304
2,9825,0.164
2,9829,0.344
2,9831,0.252
2,9834,0.365
2,9837,0.318
2,9847,2.365
2,9852,0.223
2,9856,0.122
2,9859,0.332
2,9863,0.144
2,9866,0.425
2,9873,0.950
2,9876,0.305
2,9878,0.352
2,9880,0.306
2,9882,0.216
2,9886,0.213
2,9890,0.450
2,9893,0.247
2,9895,0.341
2,9898,0.433
2,9901,0.187
2,9909,0.347
2,9918,0.275
2,9922,0.287
2,9926,0.098
2,9928,0.341
2,9930,0.113
2,9931,0.416
2,9935,0.809
2,9937,0.132
2,9938,0.401
2,9939,0.034
2,9941,0.359
2,9943,0.374
2,9945,0.416
2,9946,0.518
2,9948,0.193
2,9953,0.334
2,9958,0.310
2,9963,0.329
2,9967,0.318
2,9970,0.116
2,9974,0.584
2,9975,0.256
2,9976,0.298
2,9978,0.362
2,9982,0.659
2,9986,0.404
2,9989,0.347
2,9992,0.229
2,9995,0.186
2,9998,0.116
2,10001,0.119
2,10004,0.441
2,10006,0.373
2,10010,0.382
2,10012,0.112
2,10017,0.211
2,10021,0.108
2,10025,0.261
2,10028,0.322
2,10033,1.340
2,10036,0.407
2,10039,0.240
2,10041,0.204
2,10042,0.258
2,10053,0.332
2,10055,0.474
2,10059,0.341
2,10062,0.252
2,10064,0.344
2,10067,0.319
2,10068,0.460
2,10071,0.113
2,10078,0.443
2,10081,0.353
2,10083,0.195
2,10089,0.436
2,10091,0.325
2,10101,0.182
2,10102,0.424
2,10107,0.430
2,10110,0.308
2,10112,0.167
2,10120,1.576
2,10122,0.278
2,10126,0.398
2,10128,0.552
2,10129,0.366
2,10133,0.237
2,10135,0.351
2,10137,0.305
2,10142,0.394
2,10145,0.243
2,10148,0.153
2,10166,0.285
2,10168,0.227
2,10170,0.351
2,10175,0.342
2,10178,0.087
2,10182,0.182
2,10185,0.128
2,10189,0.620
2,10194,0.565
2,10195,0.477
2,10198,0.350
2,10201,0.290
2,10203,0.179
2,10204,0.112
2,10205,0.275
2,10207,0.330
2,10210,0.120
2,10212,0.649
2,10215,0.369
2,10220,1.116
2,10223,0.192
2,10233,0.110
2,10251,0.234
2,10255,1.764
2,10259,0.357
2,10264,0.404
2,10270,0.167
2,10275,0.309
2,10276,0.180
2,10279,0.466
2,10284,3.244
2,10286,0.195
2,10288,0.183
2,10290,0.278
2,10294,0.249
2,10297,1.281
2,10298,0.114
2,10299,0.489
2,10304,0.183
2,10307,0.391
2,10312,0.525
2,10315,0.341
2,10317,0.271
2,10319,0.502
2,10320,0.320
2,10321,0.126
2,10324,0.510
2,10325,0.424
2,10327,0.129
2,10328,0.218
2,10332,0.262
2,10335,0.299
2,10351,1.587
2,10353,0.363
2,10355,0.256
2,10358,0.097
2,10361,0.224
2,10365,0.166
2,10380,1.778
2,10383,0.134
2,10386,0.269
2,10388,0.216
2,10392,0.458
2,10399,0.503
2,10402,0.166
2,10403,0.398
2,10408,0.403
2,10414,0.318
2,10420,0.360
2,10423,0.407
2,10426,0.283
2,10428,0.115
2,10430,0.223
2,10432,0.129
2,10437,0.221
2,10440,0.435
2,10442,0.291
2,10446,0.124
2,10448,0.485
2,10451,0.279
2,10454,0.098
2,10455,0.217
2,10457,0.328
2,10459,0.421
2,10480,0.414
2,10482,0.223
2,10484,0.114
2,10485,0.229
2,10489,0.255
2,10503,0.279
2,10506,0.108
2,10510,0.160
2,10512,0.428
2,10513,0.541
2,10520,0.485
2,10528,1.467
2,10534,0.255
2,10537,0.293
2,10539,0.229
2,10551,1.047
2,10555,0.283
2,10557,0.250
2,10560,0.241
2,10565,0.317
2,10567,0.114
2,10568,0.349
2,10569,0.202
2,10576,0.156
2,10580,0.659
2,10583,0.123
2,10588,0.487
2,10592,0.310
2,10594,0.090
2,10596,0.431
2,10602,0.305
2,10606,0.237
2,10608,0.256
2,10611,0.454
2,10615,0.385
2,10616,0.125
2,10618,0.123
2,10620,0.483
2,10624,0.190
2,10629,1.081
2,10631,0.277
2,10633,0.386
2,10635,0.107
2,10638,0.253
2,10639,0.178
2,10644,1.955
2,10645,0.121
2,10649,0.373
2,10652,0.253
2,10658,0.806
2,10660,0.183
2,10677,2.133
2,10679,0.438
2,10680,0.184
2,10684,0.176
2,10690,0.110
2,10692,0.801
2,10694,0.264
2,10695,0.258
2,10697,0.199
2,10699,0.523
2,10702,0.220
2,10706,0.435
2,10709,0.403
2,10711,0.461
2,10712,0.147
2,10715,0.341
2,10722,1.231
2,10723,0.289
2,10726,0.256
2,10729,0.603
2,10733,0.351
2,10734,0.174
2,10738,0.464
2,10741,0.134
2,10745,0.319
2,10747,0.222
2,10749,0.117
2,10761,0.260
2,10764,0.427
2,10769,0.344
2,10771,0.116
2,10774,0.190
2,10776,0.322
2,10780,0.177
2,10783,0.192
2,10786,0.370
2,10791,0.379
2,10792,0.501
2,10798,0.242
2,10801,0.271
2,10803,0.294
2,10805,0.281
2,10807,0.320
2,10808,0.442
2,10810,0.109
2,10813,0.441
2,10824,0.419
2,10827,0.577
2,10828,0.167
2,10831,0.126
2,10833,0.323
2,10836,0.217
2,10840,0.126
2,10845,0.364
2,10850,2.986
2,10855,0.645
2,10857,0.336
2,10861,0.468
2,10864,0.315
2,10866,0.381
2,10868,0.118
2,10871,0.311
2,10874,0.188
2,10875,0.341
2,10877,0.194
2,10880,0.181
2,10882,0.183
2,10887,0.477
2,10891,1.211
2,10896,0.467
2,10902,0.315
2,10904,0.350
2,10905,0.129
2,10908,0.335
2,10911,0.328
2,10913,0.119
2,10918,0.266
2,10921,0.285
2,10922,0.234
2,10924,1.139
2,10928,0.345
2,10930,0.261
2,10931,0.309
2,10933,0.173
2,10935,0.280
2,10940,0.187
2,10944,0.165
2,10950,0.178
2,10953,0.256
2,10955,0.546
2,10957,0.416
2,10960,0.252
2,10961,0.299
2,10974,5.558
2,10978,0.298
2,10980,0.256
2,10981,0.260
2,10984,0.243
2,10987,0.472
2,10989,0.135
2,10992,0.399
2,10993,0.326
2,10996,0.244
2,10999,0.186
2,11006,0.864
2,11007,0.376
2,11009,0.495
2,11013,0.750
2,11016,0.304
2,11024,2.632
2,11026,0.238
2,11030,0.299
2,11033,0.097
2,11038,1.346
2,11040,0.185
2,11044,0.201
2,11047,0.741
2,11050,0.412
2,11053,0.335
2,11054,0.339
2,11064,0.263
2,11066,0.137
2,11068,0.566
2,11069,0.441
2,11070,0.423
2,11071,0.274
2,11075,0.351
2,11084,2.448
2,11087,0.127
2,11089,0.277
2,11091,0.301
2,11093,0.176
2,11096,0.353
2,11099,0.185
2,11101,0.219
2,11103,0.168
2,11106,0.374
2,11108,0.390
2,11111,0.324
2,11112,0.363
2,11114,0.106
2,11119,0.382
2,11120,0.299
2,11125,0.182
2,11129,0.169
2,11138,3.496
2,11141,0.123
2,11142,0.117
2,11145,0.381
2,11148,0.172
2,11150,0.280
2,11154,0.378
2,11155,0.374
2,11156,0.129
2,11161,0.238
2,11163,0.947
2,11164,0.297
2,11166,0.198
2,11173,0.325
2,11174,0.122
2,11176,0.286
2,11179,0.107
2,11182,0.392
2,11185,0.414
2,11186,0.213
2,11204,5.021
2,11207,0.176
2,11209,0.253
2,11212,0.466
2,11221,2.323
2,11226,0.169
2,11229,0.235
2,11231,0.355
2,11233,0.319
2,11240,0.212
2,11242,0.416
2,11245,0.269
2,11251,0.182
2,11253,0.399
2,11254,0.299
2,11260,0.176
2,11263,0.518
2,11265,0.180
2,11267,0.427
2,11271,0.233
2,11275,0.138
2,11277,0.215
2,11280,0.189
2,11282,0.276
2,11285,0.211
2,11286,0.225
2,11291,1.626
2,11295,0.128
2,11297,0.369
2,11301,0.381
2,11307,0.195
2,11309,0.168
2,11311,0.340
2,11313,0.400
2,11316,0.216
2,11317,0.335
2,11319,0.237
2,11325,0.242
2,11327,0.373
2,11330,0.045
2,11332,0.280
2,11335,0.206
2,11338,0.559
2,11341,0.247
2,11343,0.128
2,13689,0.202
2,13692,0.081
2,13696,8.148
2,13709,0.109
2,13712,0.187
2,13716,5.499
2,13725,0.291
2,13728,0.351
2,13732,5.749
2,13743,0.226
2,13747,3.980
2,13751,11.412
2,13756,4.260
2,13764,0.230
2,13768,4.617
2,13774,2.558
2,13777,1.398
2,13781,4.466
2,13785,7.280
2,13788,0.790
2,13792,3.646
2,13795,0.615
2,13797,1.496
2,13800,12.313
2,13805,0.159
2,13809,5.643
2,13814,4.271
2,13819,10.179
2,13824,1.532
2,13831,3.878
2,13837,2.056
2,13840,2.991
2,13850,1.830
2,13855,4.151
2,13858,5.570
2,13862,1.005
2,13867,12.472
2,13874,6.060
2,13879,2.666
2,13883,5.687
2,13887,3.217
2,13890,5.499
2,13894,2.328
2,13898,15.000
2,13904,1.682
2,13907,3.041
2,13911,0.346
2,13914,1.583
2,13917,0.081
2,13920,0.101
2,13923,3.030
2,13928,5.801
2,13932,0.107
2,13937,0.389
2,13940,12.291
2,13949,0.231
2,13952,2.238
2,13957,6.072
2,13960,1.778
2,13964,2.491
2,13968,8.533
2,13976,0.109
2,13980,0.110
2,13983,1.437
2,13987,6.144
2,13991,0.101
2,13994,7.118
2,13999,6.945
2,14002,2.276
2,14006,4.409
2,14010,0.552
2,14019,0.512
2,14022,0.127
2,14025,8.846
2,14030,0.097
2,14034,0.078
2,14042,0.334
2,14045,0.238
2,14049,3.915
2,14056,0.248
2,14060,3.467
2,14063,12.797
2,14074,7.169
2,14080,5.650
2,14085,9.048
2,14094,15.315
2,14104,0.026
2,14106,0.026
2,14109,0.073
2,14113,1.173
2,14117,3.135
2,14121,6.187
2,14126,6.570
2,14131,6.482
2,14135,8.426
2,14140,6.733
2,14144,2.239
2,14150,0.113
2,14154,0.101
2,14160,0.271
2,14169,8.550
2,14178,0.123
2,14180,0.214
2,14183,0.420
2,14186,1.820
2,14189,0.099
2,14193,0.087
2,14200,0.218
2,14208,2.541
2,14211,1.425
2,14222,0.545
2,14226,0.088
2,14229,1.908
2,14233,4.065
2,14236,0.839
2,14240,3.104
2,14244,1.079
2,14248,10.931
2,14254,2.301
2,14257,6.079
2,14262,2.083
2,14265,7.358
2,14271,6.187
2,14275,0.975
2,14279,7.784
2,14282,3.424
2,14285,9.574
2,14292,8.282
2,14298,1.588
2,14302,8.310
2,14324,10.016
2,14330,0.190
2,14335,3.888
2,14339,2.157
2,14343,13.650
2,14350,9.401
2,14356,0.127
2,14359,3.263
2,14363,5.529
2,14370,2.283
2,14377,4.536
2,14382,1.111
2,14385,2.264
2,14388,6.201
2,14392,3.181
2,14399,5.062
2,14408,3.775
2,14410,0.222
2,14414,1.764
2,14416,0.166
2,14423,4.571
2,14428,6.501
2,14434,3.257
2,14438,0.108
2,14445,0.321
2,14448,0.847
2,14452,7.334
2,14456,0.108
2,14465,1.470
2,14468,0.640
2,14471,0.609
2,14474,2.619
2,14477,1.610
2,14481,9.649
2,14486,0.235
2,14490,3.442
2,14494,4.911
2,14497,0.519
2,14500,0.652
2,14508,0.112
2,14510,0.172
2,14514,0.085
2,14521,0.116
2,14523,0.116
2,14527,0.103
2,14531,4.205
2,14534,0.424
2,14537,0.941
2,14544,5.445
2,14548,0.130
2,14555,0.475
2,14558,0.207
2,14563,8.069
2,14568,13.147
2,14573,8.584
2,14577,3.552
2,14580,1.433
2,14582,0.085
2,14585,2.750
2,14588,14.619
2,14595,0.087
2,14597,0.097
2,14602,0.221
2,14605,6.842
2,14609,7.970
2,14614,8.843
2,14624,0.112
2,14627,9.892
2,14635,5.299
2,14638,0.139
2,14641,8.949
2,14646,3.975
2,14653,0.444
2,14656,10.807
2,14662,0.159
2,14665,3.626
2,14670,3.944
2,14676,4.866
2,14680,1.608
2,14682,1.128
2,14686,0.161
2,14689,0.498
2,14695,0.140
2,14699,0.140
2,14701,3.575
2,14705,0.920
2,14708,2.275
2,14715,1.411
2,14719,1.559
2,14722,0.950
2,14726,7.584
2,14737,1.645
2,14741,3.660
2,14746,3.037
2,14751,1.920
2,14755,2.655
2,14758,6.584
2,14762,6.142
2,14771,0.196
2,14775,0.076
2,14778,0.089
2,14782,0.147
2,14791,6.557
2,14795,2.290
2,14799,2.198
2,14802,3.568
2,14812,0.116
2,14815,0.119
2,14818,6.789
2,14822,12.738
2,14833,6.596
2,14839,0.353
2,14842,1.570
2,14846,4.647
2,14850,0.681
2,14852,0.585
2,14855,2.842
2,14858,1.082
2,14861,3.206
2,14866,6.135
2,14873,1.424
2,14877,1.345
2,14880,0.248
2,14888,0.271
2,14890,5.021
2,14894,2.553
2,14902,5.548
2,14907,5.107
2,14912,0.111
2,14916,8.797
2,14919,1.665
2,14925,3.224
2,14929,1.685
2,14931,0.567
2,14934,2.046
2,14942,6.427
2,14949,3.272
2,14952,11.661
2,14958,1.147
2,14961,17.116
2,14967,7.026
2,14974,1.925
2,14978,1.448
2,14982,2.299
2,14986,0.100
2,14992,1.269
2,14998,0.100
2,15005,1.753
2,15015,0.109
2,15022,0.115
2,15025,0.340
2,15027,4.800
2,15031,1.385
2,15032,0.077
2,15038,10.110
2,15044,1.554
2,15049,0.227
2,15052,0.116
2,15061,9.593
2,15068,3.323
2,15071,0.210
2,15074,0.104
2,15077,14.265
2,15084,1.685
2,15089,0.169
2,15092,4.928
2,15096,3.028
2,15103,7.389
2,15112,10.783
2,15121,2.196
2,15125,3.183
2,15128,2.306
2,15131,6.383
2,15135,0.097
2,15139,0.075
2,15146,0.630
2,15150,0.639
2,15155,0.126
2,15159,4.096
2,15170,8.383
2,15178,0.324
2,15183,0.119
2,15186,2.874
2,15461,0.244
2,15468,4.751
2,15473,7.075
2,15484,0.994
2,15489,8.866
2,15494,4.149
2,15499,1.166
2,15501,1.258
2,15504,10.154
2,15512,9.076
2,15518,6.554
2,15522,0.716
2,15532,3.073
2,15536,1.124
2,15540,5.741
2,15545,0.967
2,15549,1.589
2,15552,0.101
2,15554,0.484
2,15557,0.219
2,15559,2.828
2,15565,0.220
2,15568,1.049
2,15574,0.224
2,15578,0.196
2,15581,0.074
2,15585,0.222
2,15588,0.231
2,15590,12.875
2,15594,3.830
2,15597,1.344
2,15602,0.708
2,15604,1.380
2,15608,0.328
2,15610,2.191
2,15613,2.279
2,15616,3.031
2,15618,0.096
2,15621,0.305
2,15624,0.543
2,15626,2.391
2,15628,3.028
2,15631,0.766
2,15637,8.850
2,15641,4.036
2,15644,9.724
2,15648,0.106
2,15651,5.167
2,15654,5.866
2,15661,4.387
2,15665,2.940
2,15667,0.302
2,15669,1.093
2,15675,2.828
2,15678,0.554
2,15681,0.100
2,15686,19.740
2,15699,1.210
2,15702,12.070
2,15706,13.951
2,15712,0.108
2,15715,0.099
2,15717,0.155
2,15719,0.527
2,15723,0.081
2,15726,9.690
2,15729,0.434
2,15730,1.258
2,15731,3.580
2,15732,0.313
2,15733,0.580
2,15734,3.808
2,15735,1.667
2,15736,3.173
2,15737,6.322
2,15738,0.095
2,15740,6.417
2,15741,0.101
2,15743,7.964
2,15745,0.244
2,15747,6.392
2,15748,3.553
2,15749,1.972
2,15750,3.292
2,15751,1.042
2,15752,4.660
2,15754,3.151
2,15755,17.264
2,15757,0.110
2,15758,0.102
2,15759,6.521
2,15760,3.408
2,15761,9.493
2,15762,0.126
2,15763,11.827
2,15764,1.730
2,15765,4.275
2,15767,0.271
2,15769,3.574
2,15771,4.800
2,15772,14.108
2,15773,0.121
2,15775,0.197
2,15776,0.075
2,15778,16.727
2,15779,2.482
2,15780,13.619
2,15781,3.927
2,15783,3.033
2,15784,0.107
2,15786,5.776
2,15787,0.092
2,15788,0.082
2,15790,0.664
2,15792,1.426
2,15794,0.218
2,15795,4.062
2,15797,1.054
2,15798,0.173
2,15800,0.326
2,15801,0.115
2,15802,3.356
2,15803,1.222
2,15804,4.066
2,15805,0.050
2,15807,0.217
2,15808,9.075
2,15809,6.804
2,15810,3.372
2,15811,3.035
2,15812,0.744
2,15814,0.251
2,15815,2.991
2,15817,15.095
2,15818,1.773
2,15819,1.852
2,15820,4.385
2,15822,0.278
2,15823,6.976
2,15825,0.108
2,15826,0.437
2,15828,0.276
2,15829,16.179
2,15830,3.666
2,15831,5.406
2,15832,1.577
2,15834,0.220
2,15835,10.321
2,15836,4.600
2,15837,0.893
2,15838,8.538
2,15839,3.820
2,15840,1.218
2,15842,2.888
2,15844,0.109
2,15845,0.109
2,15847,0.108
2,15848,0.212
2,15849,0.341
2,15851,0.219
2,15852,0.216
2,15853,0.219
2,15854,7.014
2,15855,4.273
2,15856,4.172
2,15857,0.126
2,15859,5.460
2,15860,5.061
2,15861,0.085
2,15862,0.082
2,15864,2.657
2,15865,0.095
2,15866,0.080
2,15868,8.872
2,15869,6.668
2,15870,11.719
2,15871,9.165
2,15872,6.004
2,15873,2.367
2,15874,39.934
2,15875,0.594
2,15876,0.107
2,15878,5.077
2,15879,0.071
2,15880,0.198
2,15882,11.272
2,15883,0.086
2,15885,4.790
2,15887,19.439
2,15888,0.988
2,15889,11.578
2,15891,2.991
2,15892,0.084
2,15893,0.187
2,15895,5.829
2,15896,1.164
2,15898,1.546
2,15899,1.744
2,15900,0.393
2,15901,1.776
2,15902,0.109
2,15903,5.968
2,15905,6.001
2,15907,5.032
2,15909,0.109
2,15910,0.194
2,15911,0.159
2,15912,0.711
2,15913,0.443
2,15914,0.439
2,15916,1.020
2,15917,2.301
2,15919,2.044
2,15920,2.155
2,15921,0.327
2,15922,1.056
2,15924,1.821
2,15925,0.436
2,15926,0.984
2,15927,8.409
2,15929,1.299
2,15930,0.069
2,15931,0.193
2,15933,0.217
2,15934,0.109
2,15936,1.962
2,15937,3.474
2,15939,4.133
2,15941,6.035
2,15942,21.978
2,15943,3.925
2,15944,2.376
2,15945,12.876
2,15946,0.141
2,15947,0.111
2,15949,2.069
2,15950,0.073
2,15951,0.335
2,15952,0.193
2,15953,3.518
2,15954,4.444
2,15956,0.218
2,15957,0.097
2,15958,5.012
2,15959,3.412
2,15960,8.004
2,15962,3.702
2,15963,2.287
2,15965,0.104
2,15966,0.177
2,15967,1.950
2,15968,3.599
2,15969,0.102
2,15970,1.976
2,15972,6.912
2,15974,1.318
2,15975,0.105
2,15977,0.102
2,15978,0.178
2,15979,5.023
2,15981,3.616
2,15982,5.950
2,15983,4.097
2,15984,2.893
2,15985,4.155
2,15986,7.934
2,15987,0.619
2,15989,1.760
2,15990,1.952
2,15991,5.055
2,15992,0.096
2,15993,0.080
2,15995,14.831
2,15996,7.493
2,15997,10.751
2,15999,0.658
2,16000,15.883
2,16001,4.302
2,16003,11.527
2,16004,0.099
2,16006,0.630
2,16007,15.042
2,16009,4.815
2,16010,0.934
2,16011,1.073
2,16012,0.609
2,16014,4.493
2,16015,8.723
2,16016,4.078
2,16017,8.824
2,16019,0.987
2,16020,0.324
2,16021,4.940
2,16022,0.448
2,16024,0.100
2,16025,0.088
2,16026,0.093
2,16028,9.145
2,16029,0.598
2,16030,0.283
2,16031,0.107
2,16032,0.104
2,16033,0.107
2,16035,0.309
2,16036,0.096
2,16037,0.090
2,16039,7.630
2,16041,0.657
2,16042,0.108
2,16043,0.242
2,16045,7.349
2,16046,0.323
2,16048,3.646
2,16050,4.788
2,16051,0.727
2,16052,2.812
2,16053,5.747
2,16054,0.101
2,16056,0.222
2,16057,9.300
2,16058,0.907
2,16059,2.539
2,16060,0.556
2,16061,7.910
2,16062,1.444
2,16064,0.109
2,16065,7.434
2,16066,5.273
2,16067,8.190
2,16068,0.983
2,16070,10.172
2,16072,2.064
2,16073,0.110
2,16075,3.310
2,16077,7.061
2,16079,2.236
2,16080,8.109
2,16081,7.034
2,16082,2.126
2,16083,5.099
2,16085,1.039
2,16086,4.335
2,16087,12.199
2,16088,13.304
2,16089,0.425
2,16090,0.282
2,16091,0.217
2,16093,0.188
2,16094,0.855
2,16095,0.734
2,16096,0.699
2,16097,1.059
2,16098,0.488
2,16099,1.049
2,16100,0.471
2,16101,1.902
2,16102,0.731
2,16103,0.064
2,16104,0.311
2,16106,1.462
2,16107,0.552
2,16109,0.771
2,16110,0.987
2,16111,1.664
2,16112,0.091
2,16113,4.337
2,16114,4.263
2,16115,1.664
2,16117,4.489
2,16118,19.044
2,16120,3.140
2,16121,0.663
2,16122,0.099
2,16123,0.189
2,16124,7.412
2,16125,7.065
2,16127,2.118
2,16129,2.398
2,16131,0.215
2,16132,4.625
2,16134,0.102
2,16135,0.181
2,16136,0.053
2,16137,2.437
2,16139,0.250
2,16140,1.968
2,16141,0.061
2,16142,0.174
2,16144,0.107
2,16145,0.099
2,16146,0.471
2,16147,0.079
2,16149,0.889
2,16150,0.073
2,16152,0.848
2,16153,2.120
2,16155,1.507
2,16157,0.795
2,16158,1.480
2,16159,3.119
2,16160,0.979
2,16162,4.597
2,16163,2.225
2,16164,2.225
2,16165,0.886
2,16167,0.224
2,16169,0.109
2,16171,0.107
2,16172,0.123
2,16173,3.356
2,16174,12.531
2,16175,5.974
2,16176,4.070
2,16177,3.881
2,16178,0.473
2,16180,16.573
2,16181,4.775
2,16182,2.885
2,16184,3.725
2,16185,0.178
2,16186,0.325
2,16188,0.110
2,16189,0.104
2,16190,14.959
2,16191,17.055
2,16192,3.237
2,16194,0.233
2,16196,0.110
2,16197,7.603
2,16199,1.255
2,16200,0.084
2,16202,0.342
2,16203,1.535
2,16205,2.219
2,16206,1.872
2,16208,0.267
2,16210,6.396
2,16212,0.889
2,16213,0.223
2,16214,0.189
2,16216,8.883
2,16217,1.941
2,16219,0.109
2,16220,0.794
2,16222,0.879
2,16224,1.892
2,16225,2.838
2,16226,2.000
2,16227,0.370
2,16228,0.848
2,16229,1.153
2,16230,0.916
2,16232,0.874
2,16233,1.869
2,16234,0.086
2,16236,0.107
2,16237,0.101
2,16238,1.181
2,16239,14.852
2,16240,10.384
2,16241,0.101
2,16243,12.937
2,16244,13.401
2,16245,8.141
2,16246,3.863
2,16247,5.079
2,16248,6.482
2,16250,0.108
2,16252,0.100
2,16253,9.035
